0.03864400000000012,0.02531645569620253,"senior inspector d b patil of mangalwedha police station told toi, “dr marda did not renew permission to run the clinic in 2015. he wrote to the mangalwedha municipal council that he was not willing to run the clinic due to old age.. "
0.021730199999999922,0.9523809523809523,the centre has told the supreme court that the right to reproductive autonomy does not outweigh the state's interest in protecting the life of a foetus and therefore the ceiling of 20 weeks for abortion cannot be extended in a blanket manner.. 
0.04366800000000026,0.030769230769230767,"under the medical termination of pregnancy rules and regulations, 2003, monthly reporting of total number of cases of abortions in prescribed format is mandatory which is sent from mtp sites to the district authorities.. "
0.04568200000000022,0.037037037037037035,"""iran has refused to join the regional and international consensus for peace and is, in fact, actively working to undermine the peace process by continuing its long global effort to support militant groups there,"" pompeo said at a state department news conference.. "
0.05254210000000015,0,"many of the artefact’s pre-date the arrival of islam to the region but despite the fact they come from another religion, the residents who spoke with afp proudly defended the area's history as their own.. "
0.028529100000000085,0.5652173913043478,"charge d’affaires of the afghan embassy in new delhi, tahir qaadiri said that since hyderabad was known to be an it hub, it would be interesting to see a ‘silicon valley’ established in afghanistan as well.. "
0.025890599999999875,0.06818181818181818,"anderson, england's top test wicket-taker, returned to the test side following a lengthy layoff due to a calf injury last year and claimed five wickets in the first innings at cape town and two in the second before pulling up injured.. "
0.023973799999999823,0.7472527472527473,he had been a doubt for the first match after suffering from the virus that swept through the england camp on their arrival in south africa but recovered in time to play in the 107-run defeat.. 
0.02309260000000002,0,"""in view of an unsourced and misleading report in the media this morning, please be advised that it is cricket south africa’s official policy to support four-day test match cricket,"" cricket south africa said in a statement.. "
0.020135600000000142,0.058823529411764705,"iata, which represents around 290 airlines comprising 82 per cent of global air traffic, measures passenger growth in revenue passenger kilometres (rpks), which is calculated by multiplying the number of passengers to the distance travelled by them.. "
0.03292239999999991,0.6990291262135921,"in a marginal relief to airlines as oil prices shoot up, the aviation ministry has decided to discontinue levy of airport operator charge or fuel throughput charge at all airports, airstrips and heliports across india with immediate effect.. "
0.02486569999999988,0.17821782178217818,"“before such a notice is served, the decision to strike shall be taken by a secret ballot called for the purpose, provided two-thirds of the members of the respective regions vote for the decision to strike….. "
0.025834899999999994,0.03571428571428571,"the suspects arrested late thursday belong to the al-qaida branch active in the region and known as al-qaida in the indian subcontinent, he said, adding that the men ran a media cell for the terror network and coordinated its militant operations in the region.. "
0.030516700000000174,0.5454545454545454,"for long a cauldron of hostility, the gulf and middle-east region is seething with renewed fury and prospects of an expanded war 72 hours into 2020 after the united states on thursday assassinated a top iranian general on president trump's orders.. "
0.03154239999999975,0.08080808080808081,"in order to combat this menace, akbaruddin said the international community will need to keep ahead of the new trends and technologies -- ""something that can only be achieved if we work together, with a zero-tolerance approach, bereft of double standards"".. "
0.024003200000000113,0,"nso’s “pegasus” malware reportedly can capture the contents of a phone including encrypted messages, and also can be used to gather audio.. "
0.024593100000000145,0,"""now, federal investigators are exploring whether nso's software was involved in the bezos hack and other possible hacks of american residents and companies.. "
0.026354099999999825,0.49090909090909085,"jeff bezos met federal investigators in april 2019 after they received information about the alleged hack of the billionaire’s mobile phone by saudi arabia, the guardian has been told.. "
0.02917410000000009,0.8266666666666667,"however, the red giant began dimming in october, and by mid-december, the star had faded so much it wasn’t even in the top 20, villanova university’s edward guinan reported in an astronomer’s telegram.. "
0.029318699999999698,0.08333333333333331,"and because the star is so huge, it's impossible to tell what's going on so far down betelgeuse is the star at the shoulder of orion, the iconic constellation in the shape of a hunter wielding a bow in the night sky.. "
0.02930609999999989,0.13636363636363635,"an update from the same team on monday said that the star has continued to dim over the past two weeks: so much, in fact, that it has gone from being one of the top 10 brightest stars in the sky to about the 21st brightest star.. "
0.029204099999999844,0,chinese authorities have restricted some travel to try and stop the illness since jan. 23 and the country’s financial markets will remain closed until monday feb. 3 after the lunar new year holiday break was extended.. 
0.030601099999999715,0.9610389610389611,the world health organization (who) has declared a global health emergency over a new coronavirus that has killed at least 490 people in mainland china and two more elsewhere following an outbreak in the central chinese city of wuhan.. 
0.04879940000000005,0,"the authors of the report, researchers in munich and berlin, said it was “notable that the infection appears to have been transmitted during the incubation period” of the virus.. "
0.026511900000000033,0.03076923076923077,"it also launched the blackberry power wireless charging pad in the country in march 2019. given the ongoing circumstances, the future of blackberry smartphones is indeed in the dark.. "
0.025716500000000142,0,"however, the iconic canadian company missed the turn in the millennium that saw the rest of the world run helter skelter towards android and the dawn of touchscreen smartphones inspired by the equally iconic steve jobs.. "
0.027763299999999713,0.07058823529411765,"the licence allowed tcl to design and manufacture the phones and sell under the blackberry brand.. indonesia india, sri lanka, nepal, and bangladesh are the markets excluded from the contract tcl had for the blackberry brand.. "
0.022984200000000232,0.8307692307692308,"while hawan and kirtan marked the beginning of the prayer, several protesters were seen holding the bible, holy books from different religions and posters of unity on the occasion.. "
0.04275770000000012,0.022727272727272724,"we need to interrogate his friends too... accused has to be taken to his relatives residing in greater noida, meerut in search of them and thereafter they will be subjected to joint interrogation with the accused,"" the police said.. "
0.026531800000000327,0.963855421686747,"union home minister amit shah on thursday alleged that the anti-caa protest at shaheen bagh was a ""joint venture"" between the aap and the congress, and asserted that the ""tukde-tukde gang"" would get a ""shock"" when the delhi election results will be declared.. "
0.028517400000000137,0.14705882352941174,"seeing the support for bjp in delhi makes it clear that on february 11 bjp will form the government by winning more than 45 seats in delhi,"" shah tweeted on the last day of campaigning for the delhi assembly elections.. "
0.05336579999999991,0.8484848484848485,"around 40,000 delhi police personnel, 190 coys (companies) of central armed police forces (capfs) and 19,000 home guards have been deployed for smooth conduct of election in the national capital, officials said on thursday.. "
0.039316300000000304,0.08695652173913045,"this is the first such initiative to cater to such elderly voters who were born before independence and saw the first general elections in 1952. for us, they are vvip voters and they will be treated as such,"" singh had said last year ahead of the 2019 polls.. "
0.021365199999999973,0,"tourists from hubei, especially from wuhan city, are not allowed to leave the hotel where the medical observation will be held during the 14-day period, the announcement said.. "
0.027793700000000143,0.018691588785046728,"and now, with the caa, some are questioning the government's stance towards indian muslims, who make up about 14 percent of the country's population.. "
0.05308279999999943,0.41975308641975306,"the death toll in protests in india against a contentious citizenship law seen as anti-muslim has reached 23, as nine more people were killed on saturday in the northern state of uttar pradesh.. "
0.02321390000000001,0,"in 2017, the company completed its acquisition of whole foods and in early 2018 opened an amazon go grocery store to the public at the company's headquarters in seattle.. "
0.02370189999999983,0.6865671641791045,the company did not immediately clarify where or how the money would be used.india is among the last frontiers for amazon and a crucial market for growth.. 
0.02359560000000016,0,the cci also queried the procedure amazon adopted to seek approval.. using that form could potentially delay approval of the deal.. 
0.027591099999999535,0,"""bolsonaro has said previously that his government is protecting the rainforest, but he wants economic development in the amazon to improve the lives of its 30 million inhabitants, including its indigenous tribes.. "
0.02820549999999944,0.02380952380952381,"so the impact of the killings is enormous,"" says cesar munoz of human rights watch.at stake are both the world’s largest rainforest as well as the lives of indigenous communities and small farmers trying to protect their lands.. "
0.13915549999999932,0,
0.025392500000000595,0,"democrats seeking to remove united states president donald trump from office via impeachment wrapped up three days of opening arguments late on friday, urging republicans to allow witnesses and new evidence to be part of the senate trial.. "
0.020763399999999876,0,
0.03914620000000024,0,"the bjp had got three seats and the congress drew a blank.the aap is contesting on all the 70 seats, while the bjp has fielded its candidates on 67 seats and has left three seats for its allies - two for janata dal-united and one for lok janshakti party.. "
0.027612900000000273,0,"all worked from early morning to late night and some worked for 24 hours in the last days.complete coverage on delhi elections""this election is a proof of how selfless and strong our relationship is.. hearty congratulations to all the activists.. congress had drawn a blank.. "
0.024416699999999736,0,"they were not in a serious condition, the officials said.the chinese economy will sputter towards normal on monday, as millions return from the provinces to the big cities after the biggest holiday of the year.. "
0.04729349999999943,0,"""use big data technology to track, screen priority (cases), and effectively forecast the development of the epidemic in real time,"" china's national health commission (nhc) told local governments in an online statement tuesday.. "
0.021477499999999594,0.13793103448275862,"as many as 2,050 people have been discharged from hospital after recovery.the commission said 3.45 lakh 'close contacts' have been traced, adding that among them, 26,702 were discharged from medical observation on friday.. "
